@context,@type,entry_id,term,iast,category,frequency_target,nakshatra_alignment,nakshatra_planet,nakshatra_goddess,guna,healing_focus,suggested_raga,mantra_seed,meaning,resonance_quality,timestamp
https://schema.org,CreativeWork,SAN-0353,Pranarupa,pranarupa,Hasya,109.5,['Bharani'],Venus,Yama,Rajas,Vijaya (victory),Bhoop,Oṁ pranarupaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.987929
https://schema.org,CreativeWork,SAN-0354,Atmakara,atmakara,Karuna,111.9,['Krittika'],Sun,Agni,Tamas,Svātantrya (freedom),Todi,Oṁ atmakaraya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.987944
https://schema.org,CreativeWork,SAN-0355,Adikara,adikara,Raudra,114.4,['Rohini'],Moon,Prajapati,Sattva,Śodhana (purification),Shankara,Oṁ adikaraya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.987961
https://schema.org,CreativeWork,SAN-0356,Anandapada,anandapada,Vira,115.7,['Mrigashira'],Mars,Soma,Rajas,Ārogya (healing),Bhimpalasi,Oṁ anandapadaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.987974
https://schema.org,CreativeWork,SAN-0357,Parasara,parasara,Bhayanaka,118.2,['Ardra'],Rahu,Rudra,Tamas,Kauśala (creativity),Yaman,Oṁ parasaraya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.987986
https://schema.org,CreativeWork,SAN-0358,Paratva,paratva,Bibhatsa,119.9,['Punarvasu'],Jupiter,Aditi,Sattva,Paitṛka (ancestral),Khamaj,Oṁ paratvaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.988000
https://schema.org,CreativeWork,SAN-0359,Anandasara,anandasara,Adbhuta,122.4,['Pushya'],Saturn,Brihaspati,Rajas,Śilpa (art),Kafi,Oṁ anandasaraya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.988012
https://schema.org,CreativeWork,SAN-0360,Chitgata,chitgata,Shanta,124.2,['Ashlesha'],Mercury,Sarpas,Tamas,Mūla śodhana (root),Rageshri,Oṁ chitgataya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988024
https://schema.org,CreativeWork,SAN-0361,Anandapada,anandapada,Shringara,126.0,['Magha'],Ketu,Pitrs,Sattva,Kauśala (creativity),Ahir Bhairav,Oṁ anandapadaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988037
https://schema.org,CreativeWork,SAN-0362,Anandamaya,anandamaya,Hasya,128.0,['Purva Phalguni'],Venus,Bhaga,Rajas,Ārogya (healing),Ahir Bhairav,Oṁ anandamayaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988049
https://schema.org,CreativeWork,SAN-0363,Mahakara,mahakara,Karuna,130.3,['Uttara Phalguni'],Sun,Aryaman,Tamas,Svātantrya (freedom),Malkauns,Oṁ mahakaraya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.988063
https://schema.org,CreativeWork,SAN-0364,Mahakara,mahakara,Raudra,131.9,['Hasta'],Moon,Savitr,Sattva,Śodhana (purification),Brindavani Sarang,Oṁ mahakaraya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.988075
https://schema.org,CreativeWork,SAN-0365,Chitmaya,chitmaya,Vira,134.4,['Chitra'],Mars,Vishwakarma,Rajas,Vijaya (victory),Darbari,Oṁ chitmayaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988087
https://schema.org,CreativeWork,SAN-0366,Mahakara,mahakara,Bhayanaka,136.4,['Swati'],Rahu,Vayu,Tamas,Pauṣṭi (nourishment),Hamsadhwani,Oṁ mahakaraya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988099
https://schema.org,CreativeWork,SAN-0367,Brahmasthiti,brahmasthiti,Bibhatsa,138.5,['Vishakha'],Jupiter,Indra-Agni,Sattva,Śilpa (art),Desh,Oṁ brahmasthitiye namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988111
https://schema.org,CreativeWork,SAN-0368,Chitnanda,chitnanda,Adbhuta,140.0,['Anuradha'],Saturn,Mitra,Rajas,Saṃkṣobha (transformation),Darbari,Oṁ chitnandaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988127
https://schema.org,CreativeWork,SAN-0369,Adikara,adikara,Shanta,141.8,['Jyeshtha'],Mercury,Indra,Tamas,Śilpa (art),Rageshri,Oṁ adikaraya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988142
https://schema.org,CreativeWork,SAN-0370,Atmagata,atmagata,Shringara,143.9,['Mula'],Ketu,Nirriti,Sattva,Śodhana (purification),Khamaj,Oṁ atmagataya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.988154
https://schema.org,CreativeWork,SAN-0371,Parasthiti,parasthiti,Hasya,145.6,['Purva Ashadha'],Venus,Apas,Rajas,Nāyakatva (leadership),Bhimpalasi,Oṁ parasthitiye namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988166
https://schema.org,CreativeWork,SAN-0372,Adigata,adigata,Karuna,147.8,['Uttara Ashadha'],Sun,Vishvedevas,Tamas,Svātantrya (freedom),Puriya Dhanashree,Oṁ adigataya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.988178
https://schema.org,CreativeWork,SAN-0373,Chitnanda,chitnanda,Raudra,150.4,['Shravana'],Moon,Vishnu,Sattva,Śakti (power),Marwa,Oṁ chitnandaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988191
https://schema.org,CreativeWork,SAN-0374,Atmasthiti,atmasthiti,Vira,151.9,['Dhanishtha'],Mars,Vasus,Rajas,Śravaṇa (learning),Khamaj,Oṁ atmasthitiye namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.988205
https://schema.org,CreativeWork,SAN-0375,Brahmamaya,brahmamaya,Bhayanaka,154.3,['Shatabhisha'],Rahu,Varuna,Tamas,Navīkaraṇa (renewal),Puriya Dhanashree,Oṁ brahmamayaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988217
https://schema.org,CreativeWork,SAN-0376,Svatva,svatva,Bibhatsa,156.4,['Purva Bhadrapada'],Jupiter,Aja Ekapada,Sattva,Maitrī (friendship),Bhoop,Oṁ svatvaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988229
https://schema.org,CreativeWork,SAN-0377,Adisara,adisara,Adbhuta,158.5,['Uttara Bhadrapada'],Saturn,Ahirbudhnya,Rajas,Saṃvedana (intuition),Darbari,Oṁ adisaraya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988242
https://schema.org,CreativeWork,SAN-0378,Adimaya,adimaya,Shanta,159.7,['Revati'],Mercury,Pushan,Tamas,Navīkaraṇa (renewal),Malkauns,Oṁ adimayaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988255
https://schema.org,CreativeWork,SAN-0379,Atmasara,atmasara,Shringara,107.7,['Ashwini'],Ketu,Ashwini Kumaras,Sattva,Maitrī (friendship),Bhimpalasi,Oṁ atmasaraya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988268
https://schema.org,CreativeWork,SAN-0380,Brahmasthiti,brahmasthiti,Hasya,110.4,['Bharani'],Venus,Yama,Rajas,Vijaya (victory),Kafi,Oṁ brahmasthitiye namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988280
https://schema.org,CreativeWork,SAN-0381,Pranapada,pranapada,Karuna,111.8,['Krittika'],Sun,Agni,Tamas,Śuddhi (purification),Marwa,Oṁ pranapadaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988295
https://schema.org,CreativeWork,SAN-0382,Anandakara,anandakara,Raudra,113.9,['Rohini'],Moon,Prajapati,Sattva,Mūla śodhana (root),Malkauns,Oṁ anandakaraya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988307
https://schema.org,CreativeWork,SAN-0383,Anandananda,anandananda,Vira,115.5,['Mrigashira'],Mars,Soma,Rajas,Vaivāhika (marriage),Shankara,Oṁ anandanandaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.988320
https://schema.org,CreativeWork,SAN-0384,Svasara,svasara,Bhayanaka,117.8,['Ardra'],Rahu,Rudra,Tamas,Paitṛka (ancestral),Puriya Dhanashree,Oṁ svasaraya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988332
https://schema.org,CreativeWork,SAN-0385,Atmasara,atmasara,Bibhatsa,120.0,['Punarvasu'],Jupiter,Aditi,Sattva,Paitṛka (ancestral),Bageshree,Oṁ atmasaraya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988344
https://schema.org,CreativeWork,SAN-0386,Aditva,aditva,Adbhuta,122.1,['Pushya'],Saturn,Brihaspati,Rajas,Śodhana (purification),Puriya Dhanashree,Oṁ aditvaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.988358
https://schema.org,CreativeWork,SAN-0387,Brahmagata,brahmagata,Shanta,123.6,['Ashlesha'],Mercury,Sarpas,Tamas,Svātantrya (freedom),Yaman,Oṁ brahmagataya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.988371
https://schema.org,CreativeWork,SAN-0388,Chitmaya,chitmaya,Shringara,126.1,['Magha'],Ketu,Pitrs,Sattva,Vijaya (victory),Brindavani Sarang,Oṁ chitmayaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.988385
https://schema.org,CreativeWork,SAN-0389,Adisthiti,adisthiti,Hasya,128.4,['Purva Phalguni'],Venus,Bhaga,Rajas,Vaivāhika (marriage),Rageshri,Oṁ adisthitiye namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.988397
https://schema.org,CreativeWork,SAN-0390,Anandamaya,anandamaya,Karuna,129.7,['Uttara Phalguni'],Sun,Aryaman,Tamas,Pauṣṭi (nourishment),Bhoop,Oṁ anandamayaya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988410
https://schema.org,CreativeWork,SAN-0391,Pararupa,pararupa,Raudra,132.1,['Hasta'],Moon,Savitr,Sattva,Dhana (wealth),Darbari,Oṁ pararupaya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.988422
https://schema.org,CreativeWork,SAN-0392,Atmananda,atmananda,Vira,134.3,['Chitra'],Mars,Vishwakarma,Rajas,Vijaya (victory),Bhoop,Oṁ atmanandaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.988434
https://schema.org,CreativeWork,SAN-0393,Vedasara,vedasara,Bhayanaka,136.4,['Swati'],Rahu,Vayu,Tamas,Śodhana (purification),Bhairav,Oṁ vedasaraya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988446
https://schema.org,CreativeWork,SAN-0394,Anandananda,anandananda,Bibhatsa,137.9,['Vishakha'],Jupiter,Indra-Agni,Sattva,Nāyakatva (leadership),Rageshri,Oṁ anandanandaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988459
https://schema.org,CreativeWork,SAN-0395,Parananda,parananda,Adbhuta,140.1,['Anuradha'],Saturn,Mitra,Rajas,Ārogya (healing),Kafi,Oṁ paranandaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.988471
https://schema.org,CreativeWork,SAN-0396,Brahmalaya,brahmalaya,Shanta,142.4,['Jyeshtha'],Mercury,Indra,Tamas,Śravaṇa (learning),Shankara,Oṁ brahmalayaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988484
https://schema.org,CreativeWork,SAN-0397,Atmarupa,atmarupa,Shringara,143.7,['Mula'],Ketu,Nirriti,Sattva,Śakti (power),Rageshri,Oṁ atmarupaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.988498
https://schema.org,CreativeWork,SAN-0398,Brahmananda,brahmananda,Hasya,146.1,['Purva Ashadha'],Venus,Apas,Rajas,Saṃvedana (intuition),Puriya Dhanashree,Oṁ brahmanandaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.988512
https://schema.org,CreativeWork,SAN-0399,Atmasara,atmasara,Karuna,148.3,['Uttara Ashadha'],Sun,Vishvedevas,Tamas,Śravaṇa (learning),Bageshree,Oṁ atmasaraya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988524
https://schema.org,CreativeWork,SAN-0400,Anandakara,anandakara,Raudra,150.2,['Shravana'],Moon,Vishnu,Sattva,Svātantrya (freedom),Bhoop,Oṁ anandakaraya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988537
https://schema.org,CreativeWork,SAN-0401,Vedapada,vedapada,Vira,151.6,['Dhanishtha'],Mars,Vasus,Rajas,Vaivāhika (marriage),Todi,Oṁ vedapadaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.988650
https://schema.org,CreativeWork,SAN-0402,Mahasthiti,mahasthiti,Bhayanaka,154.3,['Shatabhisha'],Rahu,Varuna,Tamas,Śilpa (art),Bhoop,Oṁ mahasthitiye namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988667
https://schema.org,CreativeWork,SAN-0403,Svapada,svapada,Bibhatsa,155.8,['Purva Bhadrapada'],Jupiter,Aja Ekapada,Sattva,Parivartana (transformation),Bhoop,Oṁ svapadaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.988681
https://schema.org,CreativeWork,SAN-0404,Chitmaya,chitmaya,Adbhuta,158.1,['Uttara Bhadrapada'],Saturn,Ahirbudhnya,Rajas,Nāyakatva (leadership),Hamsadhwani,Oṁ chitmayaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988693
https://schema.org,CreativeWork,SAN-0405,Pranagata,pranagata,Shanta,160.2,['Revati'],Mercury,Pushan,Tamas,Pauṣṭi (nourishment),Shankara,Oṁ pranagataya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.988705
https://schema.org,CreativeWork,SAN-0406,Mahasthiti,mahasthiti,Shringara,108.2,['Ashwini'],Ketu,Ashwini Kumaras,Sattva,Śilpa (art),Brindavani Sarang,Oṁ mahasthitiye namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.988718
https://schema.org,CreativeWork,SAN-0407,Pranatva,pranatva,Hasya,109.9,['Bharani'],Venus,Yama,Rajas,Saṃvedana (intuition),Kafi,Oṁ pranatvaya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988730
https://schema.org,CreativeWork,SAN-0408,Anandagata,anandagata,Karuna,111.8,['Krittika'],Sun,Agni,Tamas,Paitṛka (ancestral),Kafi,Oṁ anandagataya namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988747
https://schema.org,CreativeWork,SAN-0409,Atmagata,atmagata,Raudra,113.8,['Rohini'],Moon,Prajapati,Sattva,Navīkaraṇa (renewal),Puriya Dhanashree,Oṁ atmagataya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.988759
https://schema.org,CreativeWork,SAN-0410,Pranalaya,pranalaya,Vira,115.5,['Mrigashira'],Mars,Soma,Rajas,Maitrī (friendship),Ahir Bhairav,Oṁ pranalayaya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.988774
https://schema.org,CreativeWork,SAN-0411,Chitrupa,chitrupa,Bhayanaka,118.1,['Ardra'],Rahu,Rudra,Tamas,Kauśala (creativity),Hamsadhwani,Oṁ chitrupaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.988787
https://schema.org,CreativeWork,SAN-0412,Svasara,svasara,Bibhatsa,120.3,['Punarvasu'],Jupiter,Aditi,Sattva,Pauṣṭi (nourishment),Marwa,Oṁ svasaraya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988800
https://schema.org,CreativeWork,SAN-0413,Atmakara,atmakara,Adbhuta,122.5,['Pushya'],Saturn,Brihaspati,Rajas,Ārogya (healing),Ahir Bhairav,Oṁ atmakaraya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988813
https://schema.org,CreativeWork,SAN-0414,Atmatva,atmatva,Shanta,123.6,['Ashlesha'],Mercury,Sarpas,Tamas,Śodhana (purification),Yaman,Oṁ atmatvaya namaḥ,"peace, tranquility, stillness · stable, inert, grounded · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988825
https://schema.org,CreativeWork,SAN-0415,Atmamaya,atmamaya,Shringara,126.3,['Magha'],Ketu,Pitrs,Sattva,Kauśala (creativity),Malkauns,Oṁ atmamayaya namaḥ,"love, beauty, devotion · pure, harmonious, balanced · sacred vibration",High Frequency,2026-05-11T11:12:43.988838
https://schema.org,CreativeWork,SAN-0416,Brahmasara,brahmasara,Hasya,128.5,['Purva Phalguni'],Venus,Bhaga,Rajas,Paitṛka (ancestral),Yaman,Oṁ brahmasaraya namaḥ,"laughter, joy, mirth · active, passionate, dynamic · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988850
https://schema.org,CreativeWork,SAN-0417,Brahmasthiti,brahmasthiti,Karuna,129.6,['Uttara Phalguni'],Sun,Aryaman,Tamas,Maitrī (friendship),Bageshree,Oṁ brahmasthitiye namaḥ,"compassion, mercy, empathy · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.988863
https://schema.org,CreativeWork,SAN-0418,Chitgata,chitgata,Raudra,132.3,['Hasta'],Moon,Savitr,Sattva,Dhana (wealth),Shankara,Oṁ chitgataya namaḥ,"fury, anger, intensity · pure, harmonious, balanced · sacred vibration",Deep Frequency,2026-05-11T11:12:43.988883
https://schema.org,CreativeWork,SAN-0419,Parakara,parakara,Vira,133.7,['Chitra'],Mars,Vishwakarma,Rajas,Ārogya (healing),Bhoop,Oṁ parakaraya namaḥ,"heroism, courage, valor · active, passionate, dynamic · sacred vibration",High Frequency,2026-05-11T11:12:43.988897
https://schema.org,CreativeWork,SAN-0420,Atmamaya,atmamaya,Bhayanaka,135.7,['Swati'],Rahu,Vayu,Tamas,Kauśala (creativity),Khamaj,Oṁ atmamayaya namaḥ,"fear, terror, awe · stable, inert, grounded · sacred vibration",High Frequency,2026-05-11T11:12:43.988909
https://schema.org,CreativeWork,SAN-0421,Paramaya,paramaya,Bibhatsa,138.2,['Vishakha'],Jupiter,Indra-Agni,Sattva,Ārogya (healing),Shankara,Oṁ paramayaya namaḥ,"aversion, disgust, repulsion · pure, harmonious, balanced · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988922
https://schema.org,CreativeWork,SAN-0422,Paratva,paratva,Adbhuta,140.0,['Anuradha'],Saturn,Mitra,Rajas,Parivartana (transformation),Bageshree,Oṁ paratvaya namaḥ,"wonder, amazement, curiosity · active, passionate, dynamic · sacred vibration",Medium Frequency,2026-05-11T11:12:43.988934
